Patch ID,Bulletin ID,Patch Description,Patch Status,Computer Name,KB Number,Release Date,Vendor
24561,MS18-MAY8,"KB4099640-Description of the Security Only update for .NET Framework 4.6, 4.6.1, 4.6.2, 4.7, 4.7.1 for Windows 7 SP1 (x64) and Server 2008 R2 SP1(KB4096237)",Missing,T8WEBT1,4096237,"May 14, 2018",Microsoft
24561,MS18-MAY8,"KB4099640-Description of the Security Only update for .NET Framework 4.6, 4.6.1, 4.6.2, 4.7, 4.7.1 for Windows 7 SP1 (x64) and Server 2008 R2 SP1(KB4096237)",Missing,T8WAPD1,4096237,"May 14, 2018",Microsoft
24672,MS18-JUN2,2018-06 Security Only Quality Update for Windows 7 for x86-based Systems (KB4284867),Missing,TOOL13-PC,4284867,"Jun 12, 2018",Microsoft
24674,MS18-JUN2,2018-06 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4284867),Missing,T8WEBT1,4284867,"Jun 12, 2018",Microsoft
24674,MS18-JUN2,2018-06 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4284867),Missing,TOSQLS1,4284867,"Jun 12, 2018",Microsoft
24698,MS18-JUN4,2018-06 Security Update for Windows Server 2008 for x86-based Systems (KB4230467),Missing,T8CTSP1,4230467,"Jun 12, 2018",Microsoft
24776,MS18-JUN8,2018-06 Security Update for Windows Server 2008 for x86-based Systems (KB4130956),Missing,T8CTSP1,4130956,"Jun 11, 2018",Microsoft
24810,MS18-JULY2,2018-07 Security Only Quality Update for Windows 7 for x86-based Systems (KB4338823),Missing,TOOL13-PC,4338823,"Jul 10, 2018",Microsoft
24812,MS18-JULY2,2018-07 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4338823),Missing,T8WEBT1,4338823,"Jul 10, 2018",Microsoft
24812,MS18-JULY2,2018-07 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4338823),Missing,TOSQLS1,4338823,"Jul 10, 2018",Microsoft
24842,MS18-JULY4,2018-07 Security Update for Windows Server 2008 for x86-based Systems (KB4291391),Missing,T8CTSP1,4291391,"Jul 10, 2018",Microsoft
24849,MS18-JULY4,2018-07 Security Update for Windows Server 2008 for x86-based Systems (KB4339503),Missing,T8CTSP1,4339503,"Jul 10, 2018",Microsoft
24906,MS18-JULY8,KB4340004 - Description of the Security Only update for .NET Framework 3.5.1 for Windows 7 SP1 and Server 2008 R2 SP1 (KB 4338612),Missing,TOOL13-PC,4338612,"Jul 10, 2018",Microsoft
24907,MS18-JULY8,"KB4340004 - Description of the Security Only update for .NET Framework 4.6, 4.6.1, 4.6.2, 4.7, and 4.7.1 for Windows 7 SP1 and Server 2008 R2 SP1, and for .NET Framework 4.6 for Server 2008 (KB 4338606)",Missing,TOOL13-PC,4338606,"Jul 10, 2018",Microsoft
24940,MS18-JULY8,KB4340004 - Description of the Security Only update for .NET Framework 3.5.1 for Windows 7 SP1 and Server 2008 R2 SP1 (KB 4338612),Missing,T8MDCP1,4338612,"Jul 10, 2018",Microsoft
24940,MS18-JULY8,KB4340004 - Description of the Security Only update for .NET Framework 3.5.1 for Windows 7 SP1 and Server 2008 R2 SP1 (KB 4338612),Missing,T8XSWP1,4338612,"Jul 10, 2018",Microsoft
24940,MS18-JULY8,KB4340004 - Description of the Security Only update for .NET Framework 3.5.1 for Windows 7 SP1 and Server 2008 R2 SP1 (KB 4338612),Missing,T8WEBT1,4338612,"Jul 10, 2018",Microsoft
24940,MS18-JULY8,KB4340004 - Description of the Security Only update for .NET Framework 3.5.1 for Windows 7 SP1 and Server 2008 R2 SP1 (KB 4338612),Missing,TOSQLS1,4338612,"Jul 10, 2018",Microsoft
24942,MS18-JULY8,"KB4340004 - Description of the Security Only update for .NET Framework 4.6, 4.6.1, 4.6.2, 4.7, and 4.7.1 for Windows 7 SP1 and Server 2008 R2 SP1, and for .NET Framework 4.6 for Server 2008 x64 (KB 4338606)",Missing,PCISAPCLT,4338606,"Jul 10, 2018",Microsoft
24942,MS18-JULY8,"KB4340004 - Description of the Security Only update for .NET Framework 4.6, 4.6.1, 4.6.2, 4.7, and 4.7.1 for Windows 7 SP1 and Server 2008 R2 SP1, and for .NET Framework 4.6 for Server 2008 x64 (KB 4338606)",Missing,T8WEBT1,4338606,"Jul 10, 2018",Microsoft
24942,MS18-JULY8,"KB4340004 - Description of the Security Only update for .NET Framework 4.6, 4.6.1, 4.6.2, 4.7, and 4.7.1 for Windows 7 SP1 and Server 2008 R2 SP1, and for .NET Framework 4.6 for Server 2008 x64 (KB 4338606)",Missing,T8WAPD1,4338606,"Jul 10, 2018",Microsoft
24944,MS18-JULY8,"KB4340004 - Description of the Security Only update for .NET Framework 4.5.2 for Windows 7 SP1, Server 2008 R2 SP1, and Server 2008 X64 (KB 4338602)",Missing,T8XSWP1,4338602,"Jul 10, 2018",Microsoft
24966,MS18-JULY8,KB4340007 - Description of the Security Only update for .NET Framework 2.0 SP2 and 3.0 SP2 for Server 2008 (KB 4338611),Missing,T8CTSP1,4338611,"Jul 10, 2018",Microsoft
24966,MS18-JULY8,KB4340007 - Description of the Security Only update for .NET Framework 2.0 SP2 and 3.0 SP2 for Server 2008 (KB 4338611),Missing,T8FILP1,4338611,"Jul 10, 2018",Microsoft
24966,MS18-JULY8,KB4340007 - Description of the Security Only update for .NET Framework 2.0 SP2 and 3.0 SP2 for Server 2008 (KB 4338611),Missing,T8APPP1,4338611,"Jul 10, 2018",Microsoft
25011,MS18-AUG2,2018-08 Security Only Quality Update for Windows 7 for x86-based Systems (KB4343899),Missing,TOOL13-PC,4343899,"Aug 14, 2018",Microsoft
25012,MS18-AUG2,2018-08 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4343899),Missing,T8WBSP2,4343899,"Aug 14, 2018",Microsoft
25012,MS18-AUG2,2018-08 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4343899),Missing,T8WEBT1,4343899,"Aug 14, 2018",Microsoft
25012,MS18-AUG2,2018-08 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4343899),Missing,TOSQLS1,4343899,"Aug 14, 2018",Microsoft
25041,MS18-AUG4,2018-08 Security Update for Windows Server 2008 for x86-based Systems (KB4340939),Missing,T8CTSP1,4340939,"Aug 14, 2018",Microsoft
25048,MS18-AUG4,2018-08 Security Update for Windows Server 2008 for x86-based Systems (KB4338380),Missing,T8CTSP1,4338380,"Aug 14, 2018",Microsoft
25051,MS18-AUG4,2018-08 Security Update for Windows Server 2008 for x86-based Systems (KB4341832),Missing,T8CTSP1,4341832,"Aug 14, 2018",Microsoft
25107,MS18-AUG8,"Kb4345679-Description of the Security Only update for .NET Framework 4.6, 4.6.1, 4.6.2, 4.7, 4.7.1, and 4.7.2 for Windows 7 SP1 and Server 2008 R2 SP1, and for .NET Framework 4.6 for Server 2008 (KB 4344167)",Missing,TOOL13-PC,4344167,"Aug 14, 2018",Microsoft
25111,MS18-AUG8,KB4345679-Description of the Security Only update for .NET Framework 3.5.1 for Windows 7 SP1 and Server 2008 R2 SP1 (KB 4344177),Missing,TOOL13-PC,4344177,"Aug 14, 2018",Microsoft
25113,MS18-AUG8,"KB4345679-Description of the Security Only update for .NET Framework 4.6, 4.6.1, 4.6.2, 4.7, 4.7.1, and 4.7.2 for Windows 7 SP1 and Server 2008 R2 SP1, and for .NET Framework 4.6 for Server 2008 (KB 4344167)",Missing,PCISAPCLT,4344167,"Aug 14, 2018",Microsoft
25113,MS18-AUG8,"KB4345679-Description of the Security Only update for .NET Framework 4.6, 4.6.1, 4.6.2, 4.7, 4.7.1, and 4.7.2 for Windows 7 SP1 and Server 2008 R2 SP1, and for .NET Framework 4.6 for Server 2008 (KB 4344167)",Missing,T8ADSP1,4344167,"Aug 14, 2018",Microsoft
25113,MS18-AUG8,"KB4345679-Description of the Security Only update for .NET Framework 4.6, 4.6.1, 4.6.2, 4.7, 4.7.1, and 4.7.2 for Windows 7 SP1 and Server 2008 R2 SP1, and for .NET Framework 4.6 for Server 2008 (KB 4344167)",Missing,T8WEBT1,4344167,"Aug 14, 2018",Microsoft
25113,MS18-AUG8,"KB4345679-Description of the Security Only update for .NET Framework 4.6, 4.6.1, 4.6.2, 4.7, 4.7.1, and 4.7.2 for Windows 7 SP1 and Server 2008 R2 SP1, and for .NET Framework 4.6 for Server 2008 (KB 4344167)",Missing,T8WAPD1,4344167,"Aug 14, 2018",Microsoft
25115,MS18-AUG8,"Kb4345679-Description of the Security Only update for .NET Framework 4.5.2 for Windows 7 SP1, Server 2008 R2 SP1, and Server 2008 (KB 4344173)",Missing,T8XSWP1,4344173,"Aug 14, 2018",Microsoft
25117,MS18-AUG8,KB4345679-Description of the Security Only update for .NET Framework 3.5.1 for Windows 7 SP1 and Server 2008 R2 SP1 (KB 4344177),Missing,T8MDCP1,4344177,"Aug 14, 2018",Microsoft
25117,MS18-AUG8,KB4345679-Description of the Security Only update for .NET Framework 3.5.1 for Windows 7 SP1 and Server 2008 R2 SP1 (KB 4344177),Missing,T8XSWP1,4344177,"Aug 14, 2018",Microsoft
25117,MS18-AUG8,KB4345679-Description of the Security Only update for .NET Framework 3.5.1 for Windows 7 SP1 and Server 2008 R2 SP1 (KB 4344177),Missing,T8WEBT1,4344177,"Aug 14, 2018",Microsoft
25117,MS18-AUG8,KB4345679-Description of the Security Only update for .NET Framework 3.5.1 for Windows 7 SP1 and Server 2008 R2 SP1 (KB 4344177),Missing,TOSQLS1,4344177,"Aug 14, 2018",Microsoft
25120,MS18-AUG8,Description of the Security Only update for .NET Framework 2.0 SP2 and 3.0 SP2 for Windows Server 2008 SP2 (KB 4344176),Missing,T8CTSP1,4344176,"Aug 14, 2018",Microsoft
25120,MS18-AUG8,Description of the Security Only update for .NET Framework 2.0 SP2 and 3.0 SP2 for Windows Server 2008 SP2 (KB 4344176),Missing,T8FILP1,4344176,"Aug 14, 2018",Microsoft
25120,MS18-AUG8,Description of the Security Only update for .NET Framework 2.0 SP2 and 3.0 SP2 for Windows Server 2008 SP2 (KB 4344176),Missing,T8APPP1,4344176,"Aug 14, 2018",Microsoft
25219,MS18-SEP2,2018-09 Security Only Quality Update for Windows Server 2008 for x86-based Systems (KB4457984),Missing,T8CTSP1,4457984,"Sep 11, 2018",Microsoft
25220,MS18-SEP2,2018-09 Security Only Quality Update for Windows 7 for x86-based Systems (KB4457145),Missing,TOOL13-PC,4457145,"Sep 11, 2018",Microsoft
25221,MS18-SEP2,2018-09 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4457145),Missing,T8WBSP2,4457145,"Sep 11, 2018",Microsoft
25221,MS18-SEP2,2018-09 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4457145),Missing,T8WEBT1,4457145,"Sep 11, 2018",Microsoft
25221,MS18-SEP2,2018-09 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4457145),Missing,TOSQLS1,4457145,"Sep 11, 2018",Microsoft
25348,MS18-OCT2,2018-10 Security Only Quality Update for Windows Server 2008 for x86-based Systems (KB4463104),Missing,T8CTSP1,4463104,"Oct 9, 2018",Microsoft
25355,MS18-OCT2,2018-10 Security Only Quality Update for Windows 7 for x86-based Systems (KB4462915),Missing,TOOL13-PC,4462915,"Oct 9, 2018",Microsoft
25356,MS18-OCT2,2018-10 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4462915),Missing,T8WBSP2,4462915,"Oct 9, 2018",Microsoft
25356,MS18-OCT2,2018-10 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4462915),Missing,T8WEBT1,4462915,"Oct 9, 2018",Microsoft
25356,MS18-OCT2,2018-10 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4462915),Missing,TOSQLS1,4462915,"Oct 9, 2018",Microsoft
25478,MS18-OCT12,Security Update for the remote code execution vulnerability in Visual Studio 2010 Service Pack 1 Update 3 (KB4336919),Missing,PCIPORD1,4336919,"Oct 31, 2018",Microsoft
25478,MS18-OCT12,Security Update for the remote code execution vulnerability in Visual Studio 2010 Service Pack 1 Update 3 (KB4336919),Missing,PCIBOJD1,4336919,"Oct 31, 2018",Microsoft
25478,MS18-OCT12,Security Update for the remote code execution vulnerability in Visual Studio 2010 Service Pack 1 Update 3 (KB4336919),Missing,TMSQLP1,4336919,"Oct 31, 2018",Microsoft
25478,MS18-OCT12,Security Update for the remote code execution vulnerability in Visual Studio 2010 Service Pack 1 Update 3 (KB4336919),Missing,TOSQLS1,4336919,"Oct 31, 2018",Microsoft
25500,MS18-NOV2,2018-11 Security Only Quality Update for Windows Server 2008 for x86-based Systems (KB4467700),Missing,T8CTSP1,4467700,"Nov 13, 2018",Microsoft
25502,MS18-NOV2,2018-11 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4467106),Missing,T8WBSP2,4467106,"Nov 13, 2018",Microsoft
25502,MS18-NOV2,2018-11 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4467106),Missing,T8WEBT1,4467106,"Nov 13, 2018",Microsoft
25502,MS18-NOV2,2018-11 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4467106),Missing,TOSQLS1,4467106,"Nov 13, 2018",Microsoft
25503,MS18-NOV2,2018-11 Security Only Quality Update for Windows 7 for x86-based Systems (KB4467106),Missing,TOOL13-PC,4467106,"Nov 13, 2018",Microsoft
25672,MS18-DEC8,KB4471981 - Security Only Update for .NET Framework 3.5.1 for Windows 7 (KB4470600),Missing,TOOL13-PC,4470600,"Dec 11, 2018",Microsoft
25673,MS18-DEC8,KB4471981 - Security Only Update for .NET Framework 3.5.1 for Windows 7 and Server 2008 R2 for x64 (KB4470600),Missing,T8MDCP1,4470600,"Dec 11, 2018",Microsoft
25673,MS18-DEC8,KB4471981 - Security Only Update for .NET Framework 3.5.1 for Windows 7 and Server 2008 R2 for x64 (KB4470600),Missing,T8XSWP1,4470600,"Dec 11, 2018",Microsoft
25673,MS18-DEC8,KB4471981 - Security Only Update for .NET Framework 3.5.1 for Windows 7 and Server 2008 R2 for x64 (KB4470600),Missing,T8WEBT1,4470600,"Dec 11, 2018",Microsoft
25673,MS18-DEC8,KB4471981 - Security Only Update for .NET Framework 3.5.1 for Windows 7 and Server 2008 R2 for x64 (KB4470600),Missing,TOSQLS1,4470600,"Dec 11, 2018",Microsoft
25673,MS18-DEC8,KB4471981 - Security Only Update for .NET Framework 3.5.1 for Windows 7 and Server 2008 R2 for x64 (KB4470600),Missing,T8WEBT3,4470600,"Dec 11, 2018",Microsoft
25677,MS18-DEC8,"KB4471984,KB4471981 - Security Only Update for .NET Framework 4.6, 4.6.1, 4.6.2, 4.7, 4.7.1, 4.7.2 for Windows 7 (KB4470500)",Missing,TOOL13-PC,4470500,"Dec 11, 2018",Microsoft
25679,MS18-DEC8,"KB4471984,KB4471981 - Security Only Update for .NET Framework 4.6, 4.6.1, 4.6.2, 4.7, 4.7.1, 4.7.2 for Windows 7 and Server 2008 R2 for x64 (KB4470500)",Missing,PCISAPCLT,4470500,"Dec 11, 2018",Microsoft
25679,MS18-DEC8,"KB4471984,KB4471981 - Security Only Update for .NET Framework 4.6, 4.6.1, 4.6.2, 4.7, 4.7.1, 4.7.2 for Windows 7 and Server 2008 R2 for x64 (KB4470500)",Missing,T8ADSP1,4470500,"Dec 11, 2018",Microsoft
25679,MS18-DEC8,"KB4471984,KB4471981 - Security Only Update for .NET Framework 4.6, 4.6.1, 4.6.2, 4.7, 4.7.1, 4.7.2 for Windows 7 and Server 2008 R2 for x64 (KB4470500)",Missing,T8WEBT1,4470500,"Dec 11, 2018",Microsoft
25679,MS18-DEC8,"KB4471984,KB4471981 - Security Only Update for .NET Framework 4.6, 4.6.1, 4.6.2, 4.7, 4.7.1, 4.7.2 for Windows 7 and Server 2008 R2 for x64 (KB4470500)",Missing,T8WAPD1,4470500,"Dec 11, 2018",Microsoft
25679,MS18-DEC8,"KB4471984,KB4471981 - Security Only Update for .NET Framework 4.6, 4.6.1, 4.6.2, 4.7, 4.7.1, 4.7.2 for Windows 7 and Server 2008 R2 for x64 (KB4470500)",Missing,T8WEBT3,4470500,"Dec 11, 2018",Microsoft
25686,MS18-DEC8,"KB4471984,KB4471981 - Security Only Update for .NET Framework 4.5.2 for Windows 7 and Server 2008 R2 for x64 (KB4470493)",Missing,T8XSWP1,4470493,"Dec 11, 2018",Microsoft
25720,MS18-DEC2,2018-12 Security Only Quality Update for Windows Server 2008 for x86-based Systems (KB4471319),Missing,T8CTSP1,4471319,"Dec 11, 2018",Microsoft
25721,MS18-DEC2,2018-12 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4471328),Missing,T8WEBT1,4471328,"Dec 11, 2018",Microsoft
25721,MS18-DEC2,2018-12 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4471328),Missing,TOSQLS1,4471328,"Dec 11, 2018",Microsoft
25723,MS18-DEC2,2018-12 Security Only Quality Update for Windows 7 for x86-based Systems (KB4471328),Missing,TOOL13-PC,4471328,"Dec 11, 2018",Microsoft
25798,MS18-DEC8,KB4471984 - Security Only Update for .NET Framework 3.5 SP1 for Windows Server 2008 SP2 (KB4470633),Missing,T8CTSP1,4470633,"Dec 11, 2018",Microsoft
25798,MS18-DEC8,KB4471984 - Security Only Update for .NET Framework 3.5 SP1 for Windows Server 2008 SP2 (KB4470633),Missing,T8FILP1,4470633,"Dec 11, 2018",Microsoft
25798,MS18-DEC8,KB4471984 - Security Only Update for .NET Framework 3.5 SP1 for Windows Server 2008 SP2 (KB4470633),Missing,T8APPP1,4470633,"Dec 11, 2018",Microsoft
25802,MS18-DEC8,2018-12 Security and Quality Rollup for .NET Framework 3.5 SP1 for Windows Server 2008 SP2 (KB4471102),Missing,T8CTSP1,4471102,"Dec 7, 2018",Microsoft
25802,MS18-DEC8,2018-12 Security and Quality Rollup for .NET Framework 3.5 SP1 for Windows Server 2008 SP2 (KB4471102),Missing,T8FILP1,4471102,"Dec 7, 2018",Microsoft
25802,MS18-DEC8,2018-12 Security and Quality Rollup for .NET Framework 3.5 SP1 for Windows Server 2008 SP2 (KB4471102),Missing,T8APPP1,4471102,"Dec 7, 2018",Microsoft
25874,MS19-JAN2,2019-01 Security Only Quality Update for Windows Server 2008 for x86-based Systems (KB4480957),Missing,T8CTSP1,4480957,"Jan 8, 2019",Microsoft
25875,MS19-JAN2,2019-01 Security Only Quality Update for Windows 7 for x86-based Systems (KB4480960),Missing,TOOL13-PC,4480960,"Jan 8, 2019",Microsoft
25877,MS19-JAN2,2019-01 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4480960),Missing,T8WEBT1,4480960,"Jan 8, 2019",Microsoft
25877,MS19-JAN2,2019-01 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4480960),Missing,TOSQLS1,4480960,"Jan 8, 2019",Microsoft
26060,MS19-FEB2,2019-02 Security Only Quality Update for Windows Server 2008 for x86-based Systems (KB4487019),Missing,T8CTSP1,4487019,"Feb 12, 2019",Microsoft
26062,MS19-FEB2,2019-02 Security Only Quality Update for Windows 7 for x86-based Systems (KB4486564),Missing,TOOL13-PC,4486564,"Feb 12, 2019",Microsoft
26064,MS19-FEB2,2019-02 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4486564),Missing,T8COND1,4486564,"Feb 12, 2019",Microsoft
26064,MS19-FEB2,2019-02 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4486564),Missing,T8WEBT1,4486564,"Feb 12, 2019",Microsoft
26064,MS19-FEB2,2019-02 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4486564),Missing,TMSQLP1,4486564,"Feb 12, 2019",Microsoft
26064,MS19-FEB2,2019-02 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4486564),Missing,TOSQLS1,4486564,"Feb 12, 2019",Microsoft
26064,MS19-FEB2,2019-02 Security Only Quality Update for Windows Server 2008 R2 for x64-based Systems (KB4486564),Missing,T8ADFS1,4486564,"Feb 12, 2019",Microsoft
26144,MS19-FEB8,KB4487121 2019-02 Security Only Update for .NET Framework 3.5.1 for Windows 7 (KB4483483),Missing,TOOL13-PC,4483483,"Feb 12, 2019",Microsoft
26145,MS19-FEB8,KB4487121 2019-02 Security Only Update for .NET Framework 3.5.1 for Windows 7 and Server 2008 R2 for x64 (KB4483483),Missing,T8PDCP1,4483483,"Feb 12, 2019",Microsoft
26145,MS19-FEB8,KB4487121 2019-02 Security Only Update for .NET Framework 3.5.1 for Windows 7 and Server 2008 R2 for x64 (KB4483483),Missing,T8SQLD1,4483483,"Feb 12, 2019",Microsoft
26145,MS19-FEB8,KB4487121 2019-02 Security Only Update for .NET Framework 3.5.1 for Windows 7 and Server 2008 R2 for x64 (KB4483483),Missing,T8SQLQ1,4483483,"Feb 12, 2019",Microsoft
26145,MS19-FEB8,KB4487121 2019-02 Security Only Update for .NET Framework 3.5.1 for Windows 7 and Server 2008 R2 for x64 (KB4483483),Missing,T8BRZP1,4483483,"Feb 12, 2019",Microsoft
26145,MS19-FEB8,KB4487121 2019-02 Security Only Update for .NET Framework 3.5.1 for Windows 7 and Server 2008 R2 for x64 (KB4483483),Missing,T8EPOP1,4483483,"Feb 12, 2019",Microsoft
26145,MS19-FEB8,KB4487121 2019-02 Security Only Update for .NET Framework 3.5.1 for Windows 7 and Server 2008 R2 for x64 (KB4483483),Missing,T8MDCP1,4483483,"Feb 12, 2019",Microsoft
26145,MS19-FEB8,KB4487121 2019-02 Security Only Update for .NET Framework 3.5.1 for Windows 7 and Server 2008 R2 for x64 (KB4483483),Missing,PCIAD100,4483483,"Feb 12, 2019",Microsoft
26145,MS19-FEB8,KB4487121 2019-02 Security Only Update for .NET Framework 3.5.1 for Windows 7 and Server 2008 R2 for x64 (KB4483483),Missing,T8APPP2,4483483,"Feb 12, 2019",Microsoft
26145,MS19-FEB8,KB4487121 2019-02 Security Only Update for .NET Framework 3.5.1 for Windows 7 and Server 2008 R2 for x64 (KB4483483),Missing,T8CASL1,4483483,"Feb 12, 2019",Microsoft
26145,MS19-FEB8,KB4487121 2019-02 Security Only Update for .NET Framework 3.5.1 for Windows 7 and Server 2008 R2 for x64 (KB4483483),Missing,T8XSWP1,4483483,"Feb 12, 2019",Microsoft
